__atable_index,file_path,corpus,size_bytes,sha256,original_file_path,version_name,bytes_per_sample,float,signed,big_endian,dtype,type_name,samples,width,height,component_count,sample_min,sample_max,dynamic_range_bits,entropy_1B_bps,entropy_2B_bps,byte_value_min,byte_value_max,byte_value_avg,byte_value_std,area_fraction_content,area_fraction_shadow,area_fraction_region_band0,area_fraction_region_shadow0,area_fraction_region_band1,area_fraction_region_shadow1,area_fraction_region_band2,area_fraction_region_shadow2,area_fraction_region_band3,entropy_1B_content,entropy_1B_split_content,entropy_1B_shadow,entropy_1B_region_band0,entropy_1B_region_shadow0,entropy_1B_region_band1,entropy_1B_region_shadow1,entropy_1B_region_band2,entropy_1B_region_shadow2,entropy_1B_region_band3,symbol_prob_full_image,symbol_prob_by_block_size,symbol_prob_band0,symbol_prob_shadow0,symbol_prob_band1,symbol_prob_shadow1,symbol_prob_band2,symbol_prob_shadow2,symbol_prob_band3,symbol_prob_noshadow,missing_probabilities_n_symbols_full_image,missing_probabilities_n_symbols_band0,missing_probabilities_n_symbols_shadow0,missing_probabilities_n_symbols_band1,missing_probabilities_n_symbols_shadow1,missing_probabilities_n_symbols_band2,missing_probabilities_n_symbols_shadow2,missing_probabilities_n_symbols_band3,row_created,row_updated,version_time
"('tmpwdm65cjz/shadow_out/boats2020/image_20200508-092838-434_0085-u8be-1x5120x5120.raw',)",tmpwdm65cjz/shadow_out/boats2020/image_20200508-092838-434_0085-u8be-1x5120x5120.raw,home/miguel/local_v2f/forest_generation/tmpwdm65cjz/shadow_out/boats2020,26214400,815afe29d008e85ca2e6e3cc99e1633b3306926fa116d1421045134864e4390d,tmpwdm65cjz/shadow_out/boats2020/image_20200508-092838-434_0085-u8be-1x5120x5120.raw,FGJ,1,False,False,True,>u1,u8be,26214400.0,5120,5120,1,0,36,6,2.9436030396795783,-1,0,36,6.526327972412109,3.005926427550123,0.94453125,0.05546875,0.234375,0.01953125,0.236328125,0.017578125,0.2375,0.018359375,0.236328125,2.789123735881767,1.7513373387362108,-0.0,1.076997710683722,-0.0,2.20459967437655,-0.0,2.164553048123527,-0.0,1.9626345528885112,"{0: 0.05546875, 1: 0.0009592819213867187, 2: 0.014485702514648438, 3: 0.19612808227539064, 4: 0.025081596374511718, 5: 0.0052276992797851566, 6: 0.05498821258544922, 7: 0.16827018737792968, 8: 0.19623756408691406, 9: 0.2291096878051758, 10: 0.022856216430664062, 11: 0.008291358947753907, 12: 0.006218528747558594, 13: 0.0043833541870117185, 14: 0.004589195251464844, 15: 0.0037054824829101563, 16: 0.0017004776000976562, 17: 0.0008797073364257813, 18: 0.0005644607543945312, 19: 0.00028598785400390625, 20: 0.00017364501953125, 21: 9.769439697265625e-05, 22: 6.9580078125e-05, 23: 5.306243896484375e-05, 24: 4.37164306640625e-05, 25: 3.498077392578125e-05, 26: 2.50244140625e-05, 27: 1.689910888671875e-05, 28: 1.682281494140625e-05, 29: 1.789093017578125e-05, 30: 1.31988525390625e-05, 31: 4.84466552734375e-06, 32: 5.340576171875e-07, 33: 1.9073486328125e-07, 34: 1.1444091796875e-07, 35: 1.1444091796875e-07, 36: 1.52587890625e-07}","{64: {2: 0.015490332855575384, 3: 0.19797287425775642, 4: 0.025299277908500586, 1: 0.0011570301275143676, 5: 0.005363269674366917, 6: 0.055288295965085076, 7: 0.16872577842624709, 8: 0.19671088996974892, 9: 0.22980410871834586, 10: 0.022899322509765625, 11: 0.00832297226478313, 12: 0.006238547577255072, 13: 0.004395900156306124, 14: 0.004597908984655621, 15: 0.0037139690881487965, 16: 0.0017073637863685345, 17: 0.0008846519733297414, 18: 0.0005673533472521551, 19: 0.0002878583710769127, 0: 0.05, 20: 0.0001752471923828125, 21: 9.844023605872846e-05, 22: 6.999443317281788e-05, 23: 5.342549291150323e-05, 24: 4.3957151215651945e-05, 25: 3.5182032091864224e-05, 26: 2.5158586173221983e-05, 27: 1.6985926134832975e-05, 28: 1.685043861126078e-05, 29: 1.790276889143319e-05, 30: 1.31988525390625e-05, 31: 4.84466552734375e-06, 32: 5.340576171875e-07, 33: 1.9073486328125e-07, 35: 1.1444091796875e-07, 34: 1.1444091796875e-07, 36: 1.52587890625e-07}, 128: {2: 0.011168746948242188, 3: 0.1905835723876953, 4: 0.024595680236816405, 5: 0.0047705078125, 6: 0.05304676055908203, 7: 0.16636283874511718, 8: 0.1953146743774414, 9: 0.22502292633056642, 10: 0.022988929748535156, 11: 0.008213577270507812, 12: 0.006171836853027344, 13: 0.004347915649414062, 14: 0.004564666748046875, 15: 0.0036590957641601564, 16: 0.0016426849365234375, 17: 0.0008365249633789062, 18: 0.0005401992797851563, 19: 0.00027099609375, 0: 0.075, 1: 0.00036590576171875, 20: 0.00015865325927734376, 21: 9.0484619140625e-05, 22: 6.557464599609375e-05, 23: 4.955291748046875e-05, 24: 4.138946533203125e-05, 25: 3.30352783203125e-05, 26: 2.37274169921875e-05, 27: 1.605987548828125e-05, 28: 1.65557861328125e-05, 29: 1.77764892578125e-05, 30: 1.31988525390625e-05, 31: 4.84466552734375e-06, 32: 5.340576171875e-07, 33: 1.9073486328125e-07, 35: 1.1444091796875e-07, 34: 1.1444091796875e-07, 36: 1.52587890625e-07}, 256: {2: 0.015984624786227804, 3: 0.207023582346628, 4: 0.028872845035377726, 5: 0.005985046304682251, 6: 0.057972126734221814, 7: 0.17649314313573453, 1: 0.001228983441872098, 8: 0.20772696941595736, 9: 0.24206909347489433, 10: 0.023928411041886224, 11: 0.00872863273583316, 12: 0.00653741532639907, 13: 0.004620173315381957, 14: 0.004751955071502416, 15: 0.003799765317437703, 16: 0.001786584975316261, 17: 0.0009608776804755273, 18: 0.0006167194966813103, 19: 0.00030823052220796675, 20: 0.0001875739969233031, 21: 0.00010482952158938172, 22: 7.385828161752351e-05, 23: 5.656539752919187e-05, 24: 4.6444144300235224e-05, 25: 3.7005024571572576e-05, 26: 2.6445696430821573e-05, 27: 1.7760492140246974e-05, 28: 1.709558630502352e-05, 29: 1.8034494051369287e-05, 30: 1.3241921701738911e-05, 31: 4.84466552734375e-06, 32: 5.484140047463038e-07, 33: 1.9073486328125e-07, 34: 1.1444091796875e-07, 35: 1.1444091796875e-07, 36: 1.52587890625e-07}, 512: {2: 0.013867330551147462, 3: 0.21479158401489257, 4: 0.02045135498046875, 5: 0.003919553756713867, 6: 0.058702707290649414, 7: 0.18224706649780273, 8: 0.20543642044067384, 9: 0.24148497581481934, 10: 0.024776268005371093, 11: 0.008903932571411134, 12: 0.006715583801269531, 13: 0.0046864509582519535, 14: 0.005178976058959961, 15: 0.004315519332885742, 16: 0.0018371105194091796, 17: 0.000826883316040039, 18: 0.0005289554595947265, 1: 0.0004573822021484375, 20: 0.00017061233520507813, 19: 0.00028228759765625, 21: 9.8419189453125e-05, 22: 7.276535034179687e-05, 23: 5.469322204589844e-05, 24: 4.558563232421875e-05, 25: 3.70025634765625e-05, 26: 2.6559829711914064e-05, 27: 1.8262863159179686e-05, 28: 2.0122528076171876e-05, 29: 2.1886825561523437e-05, 30: 1.6355514526367186e-05, 31: 6.055831909179687e-06, 32: 6.198883056640625e-07, 33: 2.384185791015625e-07, 34: 1.430511474609375e-07, 35: 1.430511474609375e-07, 36: 1.9073486328125e-07}}","{1: 0.0025309244791666668, 2: 0.04974690755208333, 3: 0.82099853515625, 4: 0.0884794921875, 5: 0.0010771484375, 6: 0.0009060872395833333, 7: 0.0013050130208333334, 8: 0.004322428385416667, 9: 0.00801513671875, 10: 0.00681396484375, 11: 0.006831380208333333, 12: 0.004894205729166667, 13: 0.002427083333333333, 14: 0.0009505208333333334, 15: 0.00046614583333333333, 16: 0.00018326822916666668, 17: 3.727213541666667e-05, 18: 1.07421875e-05, 19: 3.743489583333333e-06}",{0: 1.0},"{1: 2.0983987603305786e-06, 2: 0.0035868091425619833, 3: 0.007769079287190082, 4: 0.00857970686983471, 5: 0.011001097623966942, 6: 0.22057657541322315, 7: 0.4569560304752066, 8: 0.21430074896694215, 9: 0.030588681559917355, 10: 0.008395370609504132, 11: 0.008595686983471074, 12: 0.007128583419421488, 13: 0.004212131973140496, 14: 0.0034857631714876034, 15: 0.003646694214876033, 16: 0.003388752582644628, 17: 0.002763591167355372, 18: 0.0018627324380165288, 19: 0.0009276536673553719, 20: 0.0006301652892561983, 21: 0.00037529054752066115, 22: 0.0002795712809917355, 23: 0.00021758780991735537, 24: 0.00018094653925619834, 25: 0.0001464036673553719, 26: 0.00010459710743801653, 27: 7.102272727272727e-05, 28: 7.118414256198347e-05, 29: 7.570377066115702e-05, 30: 5.552685950413223e-05, 31: 2.033832644628099e-05, 32: 2.259814049586777e-06, 33: 8.070764462809917e-07, 34: 3.228305785123967e-07, 35: 4.84245867768595e-07}",{0: 1.0},"{1: 0.0008639686986019737, 2: 0.005033312345805921, 3: 0.005207262541118421, 4: 0.006457840768914474, 5: 0.006674033717105263, 6: 0.007020970394736842, 7: 0.116015625, 8: 0.3143776341488487, 9: 0.43943674187911186, 10: 0.05914708187705592, 11: 0.012791362561677632, 12: 0.008779585988898027, 13: 0.006273610968338816, 14: 0.006596133583470395, 15: 0.0030715139288651316, 16: 0.0009009110300164473, 17: 0.0005954140111019737, 18: 0.00039223118832236843, 19: 0.0002288818359375, 20: 7.516961348684211e-05, 21: 3.0838815789473685e-05, 22: 1.4616313733552631e-05, 23: 6.906609786184211e-06, 24: 3.6942331414473685e-06, 25: 1.606188322368421e-06, 26: 1.2849506578947368e-06, 27: 4.818564967105263e-07, 30: 3.212376644736842e-07, 31: 1.606188322368421e-07, 34: 1.606188322368421e-07, 36: 6.424753289473684e-07}",{0: 1.0},"{1: 0.000678751291322314, 2: 0.003314017303719008, 3: 0.0026817536157024793, 4: 0.0033125645661157025, 5: 0.003344040547520661, 6: 0.004146435950413223, 7: 0.13717813791322314, 8: 0.29583661544421486, 9: 0.48930252453512396, 10: 0.022120512654958676, 11: 0.006858697055785124, 12: 0.005507651084710744, 13: 0.005623870092975207, 14: 0.00836147339876033, 15: 0.008483664772727273, 16: 0.0027195247933884297, 17: 0.00032347623966942147, 18: 0.00012090005165289256, 19: 4.87474173553719e-05, 20: 2.9054752066115703e-05, 21: 7.102272727272727e-06, 22: 1.6141528925619836e-07, 24: 3.228305785123967e-07}","{1: 0.0009592819213867187, 2: 0.014485702514648438, 3: 0.19612808227539064, 4: 0.025081596374511718, 5: 0.0052276992797851566, 6: 0.05498821258544922, 7: 0.16827018737792968, 8: 0.19623756408691406, 9: 0.2291096878051758, 10: 0.022856216430664062, 11: 0.008291358947753907, 12: 0.006218528747558594, 13: 0.0043833541870117185, 14: 0.004589195251464844, 15: 0.0037054824829101563, 16: 0.0017004776000976562, 17: 0.0008797073364257813, 18: 0.0005644607543945312, 19: 0.00028598785400390625, 0: 0.05546875, 20: 0.00017364501953125, 21: 9.769439697265625e-05, 22: 6.9580078125e-05, 23: 5.306243896484375e-05, 24: 4.37164306640625e-05, 25: 3.498077392578125e-05, 26: 2.50244140625e-05, 27: 1.689910888671875e-05, 28: 1.682281494140625e-05, 29: 1.789093017578125e-05, 30: 1.31988525390625e-05, 31: 4.84466552734375e-06, 32: 5.340576171875e-07, 33: 1.9073486328125e-07, 34: 1.1444091796875e-07, 35: 1.1444091796875e-07, 36: 1.52587890625e-07}","{4: 0.732958183288574, 5: 0.7078765869140622, 6: 0.7026488876342771, 7: 0.6476606750488278, 8: 0.47939048767089854, 9: 0.2831529235839845, 10: 0.054043235778808596, 11: 0.031187019348144534, 12: 0.022895660400390625, 13: 0.016677131652832033, 14: 0.012293777465820312, 15: 0.00770458221435547, 16: 0.003999099731445313, 17: 0.0022986221313476556, 18: 0.001418914794921875, 19: 0.0008544540405273439, 20: 0.0005684661865234374, 21: 0.00039482116699218745, 22: 0.00029712677001953125, 23: 0.00022754669189453124, 24: 0.0001744842529296875, 25: 0.000130767822265625, 26: 9.578704833984376e-05, 27: 7.076263427734377e-05, 28: 5.3863525390625004e-05, 29: 3.7040710449218746e-05, 30: 1.9149780273437502e-05, 31: 5.950927734375001e-06}","{4: 0.1267236328125, 5: 0.038244140625, 6: 0.037166992187500004, 7: 0.036260904947916665, 8: 0.03495589192708334, 9: 0.03063346354166666, 10: 0.022618326822916663, 11: 0.015804361979166664, 12: 0.008972981770833333, 13: 0.004078776041666667, 14: 0.0016516927083333334, 15: 0.0007011718750000001, 16: 0.00023502604166666667, 17: 5.17578125e-05, 18: 1.4485677083333332e-05, 19: 3.743489583333333e-06, 20: 0, 21: 0, 22: 0, 23: 0, 24: 0, 25: 0, 26: 0, 27: 0, 28: 0, 29: 0, 30: 0, 31: 0}","{4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0, 21: 0, 22: 0, 23: 0, 24: 0, 25: 0, 26: 0, 27: 0, 28: 0, 29: 0, 30: 0, 31: 0}","{4: 0.9886420131714875, 5: 0.9800623063016529, 6: 0.969061208677686, 7: 0.7484846332644628, 8: 0.2915286027892562, 9: 0.07722785382231405, 10: 0.04663917226239669, 11: 0.03824380165289256, 12: 0.029648114669421494, 13: 0.022519531250000002, 14: 0.018307399276859506, 15: 0.014821636105371903, 16: 0.01117494189049587, 17: 0.007786189307851239, 18: 0.005022598140495867, 19: 0.003159865702479339, 20: 0.002232212035123967, 21: 0.0016020467458677686, 22: 0.0012267561983471073, 23: 0.0009471849173553718, 24: 0.0007295971074380164, 25: 0.0005486505681818181, 26: 0.0004022469008264462, 27: 0.0002976497933884297, 28: 0.00022662706611570248, 29: 0.000155442923553719, 30: 7.973915289256199e-05, 31: 2.421229338842975e-05}","{4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0, 21: 0, 22: 0, 23: 0, 24: 0, 25: 0, 26: 0, 27: 0, 28: 0, 29: 0, 30: 0, 31: 0}","{4: 0.9888954564144736, 5: 0.9824376156455592, 6: 0.9757635819284538, 7: 0.968742611533717, 8: 0.852726986533717, 9: 0.5383493523848684, 10: 0.09891261050575657, 11: 0.03976552862870066, 12: 0.026974166067023023, 13: 0.018194580078124998, 14: 0.011920969109786184, 15: 0.0053248355263157895, 16: 0.0022533215974506575, 17: 0.0013524105674342108, 18: 0.0007569965563322369, 19: 0.00036476536800986837, 20: 0.0001358835320723684, 21: 6.0713918585526315e-05, 22: 2.9875102796052636e-05, 23: 1.52587890625e-05, 24: 8.352179276315788e-06, 25: 4.65794613486842e-06, 26: 3.0517578125e-06, 27: 1.7668071546052631e-06, 28: 1.2849506578947368e-06, 29: 1.2849506578947368e-06, 30: 1.2849506578947368e-06, 31: 9.637129934210527e-07}","{4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0, 21: 0, 22: 0, 23: 0, 24: 0, 25: 0, 26: 0, 27: 0, 28: 0, 29: 0, 30: 0, 31: 0}","{4: 0.9933254777892561, 5: 0.9900129132231404, 6: 0.9866688726756198, 7: 0.9825224367252064, 8: 0.8453442988119834, 9: 0.5495076833677687, 10: 0.06020515883264463, 11: 0.03808464617768595, 12: 0.031225949121900826, 13: 0.025718298037190085, 14: 0.020094427944214878, 15: 0.011732954545454546, 16: 0.003249289772727273, 17: 0.0005297649793388429, 18: 0.00020628873966942147, 19: 8.538868801652894e-05, 20: 3.6641270661157024e-05, 21: 7.586518595041322e-06, 22: 4.84245867768595e-07, 23: 3.228305785123967e-07, 24: 3.228305785123967e-07, 25: 0, 26: 0, 27: 0, 28: 0, 29: 0, 30: 0, 31: 0}",2022-02-10T11:48:17.213267,2022-02-10T11:48:38.518611,21.30394196510315
